duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,unique_ports_touched,conn_rate_per_sec,payload_entropy,failed_logins,label
2.835058069420798,icmp,other,S0,47.88409472765767,1981.1637054791122,3520,1172,0.8302626109248585,0.037219789838615874,0.9623639440544332,0.03256223690184959,20,46,0.9761391532953605,0.05094287573552031,1,970.1665088903324,4.2522728951943565,0,ddos
0.9924993796056923,udp,https,SF,503.5756865016804,1434.2315079091593,3,5,0.032461714670317006,0.01757649057247895,0.9393431119921131,0.08782617515250507,9,36,0.7967986944836601,0.058307565374699666,1,0.813946056489514,3.7912694258446913,0,normal
3.2343285203902643,tcp,https,SF,409.96728742428854,98.51499881704387,6,3,0.0009329903334818618,0.0,0.8786107541315674,0.4957818004838696,21,48,0.7374530435883038,0.10702040534159599,1,1.870643053677444,5.531750840463726,0,phishing
4.518733803065756,udp,dns,SF,510.49335967124875,1083.131525678578,8,7,0.014960452435862293,0.023051250242049372,0.9735745986496579,0.0,7,39,0.8176512421372447,0.11479969948435498,1,1.2024683349429681,3.1459669305128504,0,normal
0.9684939143112652,udp,other,S0,53.018285102687734,111.36962546083237,3463,4714,0.7812677715430393,0.02517537225127528,0.9589797465111317,0.0,2,12,0.9714425916232414,0.0,2,1139.6689207978543,4.437983294195644,0,ddos
0.9393648074884255,tcp,smtp,REJ,51.98327258605791,0.0,193,9,0.0,0.016413208542271098,0.08405561883451079,0.7716278610186582,45,9,0.9836183457192806,0.13800130453935824,153,16.622747813647223,3.9671899197534195,0,portscan
3.25053659340071,udp,telnet,REJ,22.69693928560195,0.0,39,9,0.07522767751599846,0.024807257930060313,0.09555690643234421,0.9193544102692137,3,12,0.915023995064561,0.11260672927562829,105,124.55195483646297,3.584060624206865,0,portscan
7.321675347636144,tcp,http,S0,31.480061562931112,0.0,191,9,0.0,0.036811570991452824,0.09276870136080587,0.8803808291565579,19,3,0.7637759834834416,0.0895667879844299,95,11.334147749274067,4.685007286425435,0,portscan
2.7954389763382013,tcp,https,S0,58.52546089632605,2182.9914890017008,1069,3645,0.5240582912248294,0.029871127375487583,0.8721806282324425,0.045599743961831016,33,22,0.9582653017149555,0.14933507875416274,2,1424.0257650281312,4.709030595059411,0,ddos
2.0563608939573337,tcp,dns,SF,705.7806362966379,1481.3836531615584,5,1,0.0077506760081303885,0.012678629556502423,0.8334866771513131,0.07991470612399162,36,48,0.7989437967691222,0.11492964011759309,1,1.4909740117753443,4.2594920272315635,0,normal
2.5144797807426427,tcp,smtp,SF,584.8589849124721,1077.5078538109703,1,2,0.00860213116293713,0.006003226744761454,0.7719546591034097,0.01974104652277486,24,49,0.8368600212958994,0.08117380723274518,2,1.8187838577120168,3.0279572845623757,0,normal
0.38566218336924823,tcp,ssh,SF,781.4176861746486,1384.3985072525684,47,8,0.03406328271511213,0.714595228117183,0.9319573620502591,0.0,7,29,0.8918811148421596,0.11770535811201938,1,18.475938511932906,4.820485315548678,25,bruteforce
0.49748014087451975,udp,http,SF,587.6499984147688,1784.340335131201,3,6,0.046941367778840073,0.00563064304928681,0.9018253886383335,0.02703056962201563,46,43,0.8329450909107248,0.14799190027004536,1,2.550793483077565,4.613386298367457,0,normal
0.4673932731381827,tcp,telnet,SF,639.2955323167205,2196.544608224501,108,4,0.019408983034446756,0.37487280653757793,0.9195746375729348,0.020270783821735784,33,30,0.7768690744439558,0.1762315507047632,2,38.8611489565299,4.8892049810557205,39,bruteforce
1.8641894491823139,tcp,ssh,S0,35.998770193266566,780.1799286594828,1640,994,0.6189800666527757,0.023097511967117984,0.887505089638762,0.05789194166540918,15,15,0.9887452417753966,0.1035316311100361,1,983.4019238936881,3.132376847413764,0,ddos
0.05319291705591532,tcp,dns,SF,350.528868862703,1491.3186627754635,5,9,0.01810288282673111,0.016735749132378085,0.9504024257862315,0.011221487189680378,1,5,0.7979937420329984,0.1708693942885665,1,0.2588200064477014,7.171315546050585,0,malware
0.17403512513731897,tcp,https,SF,1057.9492704258798,1184.8444336720156,7,5,0.016317511860030474,0.06180877806139472,0.8800518787817111,0.018727040521122798,6,35,0.7289167676541005,0.2999157173547315,1,2.0657161225654965,5.593367115648767,0,sqli
2.131546087939815,tcp,ssh,S0,52.91839303784826,0.0,188,4,0.031697081908530676,0.0,0.04743801555343679,0.7477675513322884,26,10,0.7612790632856579,0.06833519360183044,176,37.14197612745741,3.569854611209,0,portscan
0.6679391817552857,tcp,smtp,S0,51.8591922181016,830.114966055155,893,3048,0.6687674310487424,0.007295111349341455,0.8957320014144222,0.03319311432410593,5,45,0.9635416771440142,0.22936788872348263,2,2664.246334237018,3.990101287360929,0,ddos
2.1266137237546885,udp,http,SF,508.6365688238689,306.55425226346495,8,3,0.0492831221198813,0.010343852569207748,0.9157011783807054,0.47789082450767506,12,47,0.7600147729113094,0.07420474791563955,2,0.8757726425202619,4.96360996770565,0,phishing
0.3198998248464544,tcp,https,SF,1069.8815206583504,1002.1702945737176,4,2,0.03687743564621654,0.003773838318914806,0.8395204404103349,0.057477808610124026,22,43,0.8010579163355249,0.45214647417049997,2,1.272526165613324,6.331228325655425,0,sqli
0.10014678704668022,udp,http,SF,340.095305390595,325.80326560979904,2,6,0.011381089532792888,0.03769041004787289,0.9788852792925582,0.3414458815399445,20,13,0.94015473755279,0.1094218699926754,2,0.8372728826889098,6.184543829158708,0,phishing
0.5017484366619087,tcp,http,SF,475.3031323861572,1932.5834755818053,5,1,0.02086163979334468,0.014872396201155165,0.8820061505362279,0.03975404361966405,45,15,0.6756200256885778,0.406412404164066,2,1.399704117606798,6.357713038905393,0,sqli
0.15132826068750008,udp,telnet,SF,636.6270684550068,636.2868191195319,87,5,0.0,0.8333036583524704,0.8608872516283556,0.03417126623240148,21,27,0.7289280301338135,0.04547071607782625,1,18.974010118870417,4.1027649480378106,28,bruteforce
3.5338184060338502,tcp,https,SF,551.9961063167078,307.2766059366496,6,4,0.009244816289229199,0.00907821518560585,0.8725362445729686,0.6856449493275195,37,14,0.8524758469775091,0.06155234144527645,2,3.2862573860720277,6.2579050113285914,0,phishing
0.24821031504152957,tcp,ssh,SF,291.94646246161653,605.5955160242461,184,6,0.009115357510138642,0.6849264639728091,1.0,0.0703396502194763,24,21,0.7890250953223221,0.10759841467893456,1,21.884781419232198,2.905772969287132,49,bruteforce
0.08332028583992183,tcp,telnet,SF,397.2712590550882,595.0308688037131,197,6,0.051707060179756,0.7246744957433483,0.8443037056577443,0.026152963911501174,6,42,0.8455734077810341,0.13875836103923445,2,8.669314794528669,4.296263173757167,8,bruteforce
0.059783830154886045,tcp,dns,SF,650.2932764963106,1558.2165774973057,4,6,0.042699005692256944,0.052803574008417814,0.9077068069223726,0.056672399445558116,1,40,0.9055420296876634,0.0701790735804801,2,0.16079530485430404,7.083606295213134,0,malware
0.2742754352099521,tcp,ftp,SF,691.9088842317744,1301.4579107383934,79,6,0.04205977380568033,0.2673005347471693,0.9118280441496255,0.0322388719948119,46,4,0.7105135697302365,0.19764691349216568,2,8.328690497380622,4.102839554097365,29,bruteforce
0.010703452725571314,tcp,ssh,SF,391.5838405610998,820.9254657443298,3,3,0.005682851124375332,0.02200285824920153,0.8252169874562316,0.05349405245154266,12,7,0.755752705714999,0.1522532332885562,1,1.877607654702459,4.541045714744891,0,normal
0.03067676853137296,udp,ssh,SF,870.0601724241415,979.8249025326436,106,1,0.020454382406279514,0.2765742747682432,0.903423445972136,0.06686865351734768,25,34,0.7712273103082857,0.11451101268349231,1,8.65514915246274,4.733791711933069,11,bruteforce
2.9421685791332797,tcp,telnet,S0,24.7433408082519,0.0,222,4,0.016167793302322448,0.04836899900417957,0.1640489713806988,0.873077310340194,48,47,0.6998472881890253,0.10814545872773851,34,25.13638759706499,2.6880495858374185,0,portscan
2.921350399897036,tcp,other,REJ,23.470754214348602,1512.2177871340748,1786,1184,0.47848863995911334,0.026734263067144826,0.828166861381279,0.11799821235164443,38,46,0.929260207768996,0.06412181065652656,1,277.3631082575957,5.377194840815344,0,ddos
0.09966688359279159,icmp,https,SF,436.63521779270906,538.476439471155,7,9,0.0017591890869685482,0.005050940038843092,0.96449539440262,0.10045237584074129,2,29,0.5457647058422027,0.09350208459148787,1,0.2451610964543695,7.167142137860364,0,malware
1.4694484484133128,udp,telnet,S0,17.71102366884239,0.0,263,5,0.0059194402333528975,0.0,0.08378384329726808,0.725835662295755,1,46,0.7540732803449448,0.08475447265795755,26,139.70281446101566,4.1905005376001645,0,portscan
0.14434958654179358,tcp,dns,SF,400.94112229746634,1698.0339029296722,6,8,0.036828118081774996,0.027268365227824925,0.948019818476316,0.022858073151204108,2,42,0.8359088747705539,0.11300544363927213,1,0.2739489685362153,7.653402336136742,0,malware
2.68513537233698,tcp,http,SF,517.6003021937856,344.2969045720501,6,5,0.008771838260925442,0.039957976811371934,0.8672627077197044,0.37343658869228324,29,25,0.9072459484935851,0.07331477906044892,1,0.16196752791698232,5.087060907133447,0,phishing
0.07195042637806957,udp,other,SF,398.17883494733445,496.4196075922704,7,2,0.03342948491947391,0.050274169246931136,0.9207401051106726,0.05515914502249053,2,9,0.6738143446107853,0.14237086481151717,1,0.09219541595889887,6.831969687058602,0,malware
0.3405064416973627,udp,https,SF,1140.3560576545513,1220.7954664388146,9,6,0.01006678109558965,0.010251315505424217,0.9181182126891178,0.05676129747917124,19,20,0.7106623477348091,0.26039229268890296,2,0.3247476859565699,6.378893971175696,0,sqli
1.672426264762199,tcp,smtp,REJ,28.30301365491103,764.4774534104195,2610,1401,0.4307289869366974,0.023984405037283586,0.8502882110776805,0.050935556501620925,31,1,1.0,0.08337181362584203,2,1367.9167359547985,4.918684587429633,0,ddos
0.29486265407945206,tcp,ftp,SF,1155.2247363901913,984.0911169092923,89,5,0.0,0.25628908175641646,0.8610138350889056,0.11969872660379333,24,22,0.7463037583322426,0.05365107600320471,1,38.594327157719924,4.419815187269269,23,bruteforce
0.6922017895393949,tcp,ssh,SF,497.6669545740141,1470.6391204202055,83,6,0.056366770905594,0.6916954344900464,0.8394839209682465,0.07119753502698041,33,36,0.8674133364367564,0.11100110248402328,1,24.97819843675236,3.4377139446924847,36,bruteforce
0.8502049473951968,tcp,ftp,SF,301.76150520170006,1209.3934666729099,1,2,0.0492551038372125,0.0,0.884101644936481,0.08527358075225763,45,45,0.7006909000691246,0.0630594040096675,2,1.8048800756878878,3.853354114684148,0,normal
0.11987165196703155,udp,ssh,SF,298.5320340219919,360.09705753268906,183,7,0.0074864572152576764,0.4379986906672766,0.8659505367393002,0.01151332992375527,7,19,0.6876741752185374,0.08232617194222716,2,5.3183645044921395,4.8507343176009465,45,bruteforce
0.16010320369548386,tcp,https,SF,728.349125211729,739.4251709416824,8,3,0.009984178049040823,0.02895892534761668,0.9622505993583749,0.002834021762391045,30,28,0.5598577024102163,0.23507903643701994,1,0.9606107745822227,6.44893988889025,0,sqli
4.06929950082835,tcp,telnet,REJ,92.02661348453918,1777.9993544171416,3273,1082,0.7439527587845655,0.0,0.8968352966360551,0.014333346821061757,28,5,0.9564041342882592,0.04043568037989879,1,1988.1969155321417,3.4163781774412496,0,ddos
1.882553866436113,udp,ftp,SF,139.90426165316387,1957.2195541690176,1,7,0.018599742823743992,0.012571645278358627,0.9541175964895868,0.03374049799321423,10,10,0.8542195285724257,0.1122340962743675,1,1.6164118442684763,4.095019177971493,0,normal
0.1268888473548132,tcp,ssh,SF,700.7166058571084,1216.6581833456319,166,8,0.0625075532599241,0.591846250572051,0.8510964874218286,0.024439240451192844,8,22,0.624292169063176,0.04882607998721592,2,24.827834357972026,3.643652442236804,5,bruteforce
1.9830401580844714,tcp,other,REJ,62.1167996715046,520.0295664621375,843,1245,0.582889501965275,0.0,0.9590182918181372,0.07410693263532869,22,24,1.0,0.09486766128582069,2,1274.8964920876967,4.242308815632797,0,ddos
0.1026005348938099,tcp,telnet,SF,244.62333470126384,1130.593936381857,98,9,0.020432739057450786,0.6205811606654965,0.8851369958708406,0.08180872237094493,6,9,0.780285597479327,0.05273366441195095,1,7.392338113410787,3.969522560120881,39,bruteforce
0.4569585718449407,tcp,smtp,SF,706.5124338653567,1140.8501262224613,9,8,0.026713163189744725,0.02955961927684441,0.9616359543026559,0.02963711381121186,28,1,0.8756160197539576,0.07962832144954456,2,1.1402526538567166,4.952483922084146,0,normal
0.04720685680092435,udp,ssh,SF,391.0046940910416,1234.0459360472473,60,5,0.022282149276229266,0.36164562548058965,0.8997253046166093,0.02612782110045652,14,38,0.9923743812695432,0.13570381455262254,2,19.549158424456223,4.803142550245668,44,bruteforce
0.543303296338593,tcp,telnet,SF,382.53584744724424,1204.3942054110103,4,4,0.0,0.0,0.7981135746132642,0.05098085675759813,10,49,0.7615449889982083,0.1330689094945854,2,0.9867658233737228,4.338769213646019,0,normal
0.134929733981722,udp,ftp,SF,90.3988615955056,1490.0901051085607,82,2,0.03459159521623707,0.10122478303923865,0.9160732899241144,0.06299794825449462,18,18,0.9113129047492892,0.10088829573289927,2,38.42807715928783,4.7593561113047835,26,bruteforce
0.6895058162512786,tcp,http,SF,878.8741852761973,572.7949486221511,5,6,0.05317836569669335,0.03257326438256446,0.8024294720071838,0.04481494518374271,1,47,0.7821254297451607,0.432952598481499,2,2.2189020790571075,5.84659825027947,0,sqli
5.443279468687921,tcp,telnet,S0,55.581935358082724,1475.7489167090619,4516,4142,0.724891353292018,0.05572729624031969,0.8888019778627825,0.01419486491579506,9,37,0.9685358296422635,0.02140904097423188,2,3881.791332981959,4.474834712099569,0,ddos
0.9897377668925762,tcp,ssh,SF,339.97857242015266,770.5083127216086,129,9,0.0,0.73883502381991,0.9176703810591449,0.031736508945399075,39,48,0.7102862244855042,0.06032561689808516,2,35.69303236765289,4.883662729297691,38,bruteforce
0.3040670913676927,tcp,ssh,SF,460.11331787913554,1148.565286333835,74,1,0.0,0.490826700016323,0.8685266827262992,0.02171394512193268,12,23,0.8894984235221538,0.12065038214809455,2,23.366427765202793,4.53788617650183,34,bruteforce
0.2741450295534765,tcp,http,SF,399.1513069995102,1750.7129409111901,1,4,0.053735547230953265,0.028395656166801057,0.8507720017927265,0.024310247147101546,47,49,0.8840220795326287,0.2411098165481752,1,1.423880500520995,5.736141772277546,0,sqli
5.400414079484932,udp,telnet,REJ,36.645384648195495,0.0,129,4,0.010948741264878954,0.0073275929261651315,0.03895781696607741,0.7387245771085004,41,32,0.8773537513517067,0.12586722730477362,80,17.786416073070257,4.543421588470349,0,portscan
0.6659249784699445,tcp,https,SF,911.5407230462596,759.547339682565,9,4,0.04384153016678251,0.019378819528039305,0.864782389525426,0.09260540736183487,19,12,0.8731695312997138,0.3386248590810611,2,2.102888987597868,5.1603354426769865,0,sqli
1.1295546927919533,udp,https,SF,699.3284440420209,1205.956844507893,9,7,0.047497710307635235,0.0035038877353047934,0.9015982221359834,0.06097274348010788,9,12,0.9121578424842169,0.5433750666965508,2,2.53676261674412,6.072977374028449,0,sqli
0.14298690528985394,tcp,https,SF,1047.2653308788392,1889.2781885263757,9,2,0.02366570424217256,0.04895519168772226,0.8521496166879511,0.0,28,24,0.9166231661099536,0.3222529772913445,2,0.6996021533986532,6.354114894766538,0,sqli
0.10214769130357022,icmp,ssh,SF,412.8706729726369,968.3909652759579,118,5,0.020613893138901985,0.4708154566989827,0.9225797954537707,0.06607717677037377,15,36,0.9307591204882564,0.08247805480873253,1,16.93457426322792,4.075494562290866,17,bruteforce
0.05072096438314202,tcp,ftp,SF,371.1976147887226,1000.6605645853028,166,5,0.010642213427060458,0.6720130467347213,0.8892497203767604,0.151027972019752,36,40,0.7345880395198808,0.004080414637110105,1,39.718003494016145,4.206721373154873,16,bruteforce
0.19346837395060537,tcp,https,S0,23.03123503023808,0.0,63,8,0.047313945804243265,0.017052226510143927,0.16340052234033903,0.7198587880639962,15,37,0.8232097895035809,0.11368970383635556,57,148.0454168149879,3.5865448426971493,0,portscan
4.319374169595027,tcp,ssh,REJ,87.63620878341857,1331.9808506897098,1512,2712,0.6899505736868853,0.024985371375493413,0.9035007442974852,0.06603795353425579,34,1,0.9796785276501486,0.05495005116249809,2,2755.881152736922,2.997269568415839,0,ddos
0.016591279681220965,tcp,smtp,REJ,69.39338520452378,867.8668024838561,1749,3328,0.4302706818170175,0.020280620629151803,0.8847187788498616,0.006579572497529586,44,1,0.9726295718686805,0.16173051627026572,1,3179.9147261602197,4.169691914087155,0,ddos
0.08132624429445262,tcp,https,SF,531.9925460831938,1880.2234138876215,8,4,0.037245022333267666,0.029223399678177074,0.9561496679200193,0.004580882570022919,1,21,0.8215950721434577,0.08634220049665119,2,0.20956221845923384,7.363762963506476,0,malware
1.2623766713098032,udp,ssh,SF,607.7807882229733,1015.9719781491192,3,6,0.008612687926138386,0.019198522509057646,0.9087509202674802,0.0,12,14,0.8028581769549445,0.12737687224399202,2,2.8014407060050805,4.311392121267162,0,normal
1.5515010140826917,tcp,smtp,SF,651.9882830761695,1505.6190559298989,4,3,0.025997781694811956,0.03274164200577992,1.0,0.040954351973681205,3,38,0.6465940116778539,0.18778369651161583,2,2.915029806958926,3.645240154839462,0,normal
0.08377861600881702,tcp,telnet,SF,621.6660265104789,213.56994424568802,84,5,0.0,0.49585893931807057,0.9322292386980154,0.0015769645233954105,25,46,0.7951546777909594,0.10527211777964275,2,9.736372439997886,3.7775944584325893,19,bruteforce
1.0335523274363154,icmp,ssh,SF,646.4521580057735,915.5671069160642,1,4,0.013445146653097194,0.03224633383162044,0.8606761205150426,0.05842974402472282,45,9,0.9362319438974073,0.1279371594466764,2,1.7048057102055751,3.3180670312017253,0,normal
0.0199577214025134,tcp,http,S0,96.13445306091357,940.4346143797159,2812,4216,0.5508946256188915,0.030229021738222814,0.9516722069388567,0.0851426892114175,10,33,0.9646533315929035,0.0664512590413566,1,1654.6313069628789,4.919397449096792,0,ddos
0.5964471229679796,icmp,http,SF,433.2143018770912,33.933316688811146,9,7,0.014365273452046648,0.048741456576901834,0.9914748452570579,0.4402508872956539,30,19,0.807583499285488,0.11412785993253038,2,1.2633666965146957,6.073362263139885,0,phishing
0.3685768987195459,tcp,ssh,REJ,109.96979258322159,840.8168212081243,3939,3669,0.7083479097562525,0.018239105801918884,0.9192155403475104,0.06878571905081785,49,39,0.9830362379369612,0.08646923397233147,1,2710.2598447275395,4.914527595789227,0,ddos
0.5762832334658097,udp,smtp,SF,0.0,332.94347378532007,2,6,0.008921926512346981,0.0,0.9274298853588342,0.36154528283389387,21,19,0.8072416511265001,0.07475538599199433,2,1.9588164183081695,5.030497066149337,0,phishing
0.06090366971029701,tcp,dns,SF,1072.0504709807276,672.062205578279,8,7,0.025867146355976058,0.029284506165997936,0.9583241092208622,0.13879824927857223,2,31,0.7592106682221543,0.04069457686818857,1,0.08604923474616961,7.263012228358466,0,malware
